23.06 - 21:00,Friendly,HC Jelgava Stars,['team_id=42152'],4:1,['match_id=897060599'],FireStorm,['team_id=10056']
07.08 - 21:00,League 26.round,BLACK RABBIT,['team_id=23824'],3:2,['match_id=897112355'],HC Jelgava Stars,['team_id=42152']
,00:00,Tactical points offense 5 defense 5
,00:59,penalty player - Juris Norītis4 on 5
penalty player - Uģis Lapegle4 on 4,01:15,
Varis Neija - 1:0 (unassisted),02:46,
,07:15,penalty player - Juris Norītis4 on 5
penalty player - Normunds Skrīveris4 on 4,07:36,
penalty player - Varis Neija4 on 5,17:36,
Artūrs Jumis - 2:0 Shots from blue line(unassisted),19:45,
,20:00,Pulling the goalie
,20:00,Aggressiveness +1
,20:00,Tactical points offense 5 defense 5
,24:23,Folmer Toft - 2:1 (unassisted)
,31:03,penalty player - Edmunds Bambergs4 on 5
,38:02,Ice time distribution 65/55/45/35
,40:00,Tactical points offense 5 defense 5
penalty player - Modris Klētnieks4 on 5,40:58,
penalty player - Ojārs Zalktis4 on 5,46:53,
,47:33,Folmer Toft - 2:2 PP(unassisted)
,47:33,Aggressiveness +1
"Ziedonis Jakovļevs - 3:2 Pressing(genius pass Gatis Baranovs, Indulis Purvs)",57:15,
08.08 - 22:00,Friendly,HK POPRAD,['team_id=7347'],1:6,['match_id=897270758'],HC Jelgava Stars,['team_id=42152']
,00:00,Tactical points offense 5 defense 5
,06:53,Alberts Timanovskis - 0:1 (Andris Kraulis)
,08:51,penalty player - Osvalds Jākabsons4 on 5
Elliot Turnbull - 1:1 PP(neat pass Martin Jones),10:34,
,11:30,penalty player - Edvards Feldmanis4 on 5
,20:00,Tactical points offense 5 defense 5
penalty player - Hvedar Ol'sa4 on 5,22:01,
penalty player - Martin Jones3 on 5,23:20,
,33:28,"Ernests Beļavskis - 1:2 (neat pass Petr Pozhnikov, Joshua Adams)"
,40:00,Tactical points offense 5 defense 5
,44:13,"Edmunds Bambergs - 1:3 Counter-attacks(genius pass Jurģis Nagrebis, Staņislavs Bullītis)"
penalty player - Antonín Erben4 on 5,44:37,
penalty player - Antonín Erben4 on 5,50:05,
,51:10,Edmunds Bambergs - 1:4 PPrebound(genius pass Niks Silmacis)
,51:34,Niks Silmacis - 1:5 (neat pass Staņislavs Bullītis)
penalty player - Ikku Koyanagi4 on 5,52:11,
,54:40,Atis Zilgalvis - 1:6 Counter-attacks(perfect pass Osvalds Jākabsons)
penalty player - Martin Jones4 on 5,55:13,
penalty player - Elliot Turnbull4 on 5,59:10,
09.08 - 21:00,League 27.round,HC Jelgava Stars,['team_id=42152'],4:3,['match_id=897112367'],bananiosi,['team_id=18832']
Tactical points offense 5 defense 5,00:00,
Staņislavs Bullītis - 1:0 (perfect pass Alberts Timanovskis),07:39,
"Maigonis Ušackis - 2:0 (excellent pass Karl LoBianco, Vasile Halip)",09:21,
"Cyrille Boulanger - 3:0 (neat pass Petr Pozhnikov, Joshua Adams)",18:44,
,19:13,"Koppány Hegyi - 3:1 rebound(excellent pass Uolevi Rihula, Nelson Rosen)"
Tactical points offense 5 defense 5,20:00,
,21:05,Klāvs Sirsniņš - 3:2 (genius pass Charlie Haste)
Pulling the goalie,22:01,
"Dennis Ivarsson - 4:2 (genius pass Mário Iván, Ilya Tonkonogov)",24:15,
,30:03,penalty player - Igors Baumanis4 on 5
,34:27,"Klāvs Sirsniņš - 4:3 rebound(genius pass Charlie Haste, Patrik Hreňo)"
,38:08,penalty player - Emīls Troksnis4 on 5
Tactical points offense 5 defense 5,40:00,
,42:08,penalty player - Igors Baumanis4 on 5
penalty player - Alberts Timanovskis4 on 5,49:07,
10.08 - 21:00,League 28.round,armijas vieniba,['team_id=22484'],0:2,['match_id=897112385'],HC Jelgava Stars,['team_id=42152']
,00:00,Tactical points offense 5 defense 5
penalty player - Hostimil Kvitkovič4 on 5,06:57,
penalty player - Chicco Raineri4 on 5,09:57,
,10:43,penalty player - Vasile Halip4 on 4
,15:39,Aggressiveness +1
penalty player - Dragutin Burić4 on 5,17:39,
penalty player - Hugo Deckert3 on 5,19:03,
,20:00,Tactical points offense 5 defense 5
penalty player - Antti Pelli4 on 5,33:56,
,37:59,penalty player - Folmer Toft4 on 5
,40:00,Tactical points offense 5 defense 5
,52:26,"Atis Zilgalvis - 0:1 (Mário Iván, Dennis Ivarsson)"
,54:24,"Cyrille Boulanger - 0:2 Counter-attacks(average pass Edgars Miķelsons, Petr Pozhnikov)"
penalty player - Matej Pavlačka4 on 5,56:05,
11.08 - 21:00,Friendly,HC Jelgava Stars,['team_id=42152'],1:3,['match_id=897276602'],HC Detroit Wings,['team_id=35664']
Tactical points offense 5 defense 5,00:00,
penalty player - Niks Silmacis4 on 5,02:01,
penalty player - Edvards Feldmanis4 on 5,07:00,
,10:02,Maurizio Muti - 0:1 (unassisted)
,13:02,penalty player - Sebastien Foucher4 on 5
,16:01,penalty player - Řehoř Műller4 on 5
,16:21,penalty player - Mathis Sormo3 on 5
,19:23,penalty player - Vendelín Jánský4 on 5
Tactical points offense 5 defense 5,20:00,
,24:26,"Heiri Rüsch - 0:2 Counter-attacks(genius pass Dominik Müller, Yrjö Lampi)"
,27:25,penalty player - Sebastien Foucher4 on 5
penalty player - Bohuslav Kotrba4 on 5,30:26,
"Uvis Vakseris - 1:2 SH(genius pass Alberts Timanovskis, Edgars Miķelsons)",30:28,
Tactical points offense 5 defense 5,40:00,
penalty player - Edgars Miķelsons4 on 5,43:03,
penalty player - Niks Silmacis4 on 5,48:05,
,52:06,penalty player - Linus Keppler4 on 5
,58:07,"Sergejs Millers - 1:3 (Mathis Sormo, Oto Dubský)"
,58:59,penalty player - Jindřich Dobiáš4 on 5
Pulling the goalie,58:59,
12.08 - 21:00,Friendly,HC Detroit Wings,['team_id=35664'],4:4,['match_id=897276791'],HC Jelgava Stars,['team_id=42152']
,00:00,Tactical points offense 10 defense 0
penalty player - Martin Čada4 on 5,02:03,
penalty player - Yrjö Lampi3 on 5,03:26,
,06:45,Uvis Vakseris - 0:1 (average pass Andris Kraulis)
penalty player - Alois Horský4 on 5,07:23,
,14:24,penalty player - Osvalds Jākabsons4 on 5
penalty player - Áron Tausz4 on 4,15:11,
,19:18,"Andris Kraulis - 0:2 (perfect pass Vladimirs Znotiņš, Dzidris Skrastiņš)"
,20:00,Tactical points offense 5 defense 5
Maurizio Muti - 1:2 (Dominik Müller),22:06,
,23:00,penalty player - Andris Kraulis4 on 5
Áron Tausz - 2:2 Behind the net(Sebastien Foucher),27:24,
,34:58,penalty player - Juris Norītis4 on 5
David Krupka - 3:2 PP(unassisted),35:37,
,35:37,Pulling the goalie
,39:03,Dennis Ivarsson - 3:3 (excellent pass Atis Zilgalvis)
,40:00,Tactical points offense 5 defense 5
"Áron Tausz - 4:3 (genius pass Sebastien Foucher, Vendelín Jánský)",49:01,
penalty player - Jan Hampl4 on 5,54:55,
,56:06,Ilya Tonkonogov - 4:4 PP(genius pass Dennis Ivarsson)
penalty player - Áron Tausz4 on 5,58:04,
13.08 - 21:00,League 29.round,HC Jelgava Stars,['team_id=42152'],4:2,['match_id=897112401'],Bauskas Alkani,['team_id=946']
Tactical points offense 5 defense 5,00:00,
,02:00,penalty player - Žanis Birkets4 on 5
,04:07,Žanis Birkets - 0:1 Short passes(perfect pass Tālis Audiņš)
,16:45,penalty player - Andris Saknis4 on 5
Ernests Beļavskis - 1:1 PP(excellent pass Karl LoBianco),18:18,
Aggressiveness +1,18:18,
Tactical points offense 5 defense 5,20:00,
Atis Zilgalvis - 2:1 (Dennis Ivarsson),20:07,
,21:04,penalty player - Pavel Biriukov4 on 5
Karl LoBianco - 3:1 PP(perfect pass Petr Pozhnikov),21:41,
,21:41,Aggressiveness +1
,24:25,penalty player - Mareks Ģērmanis4 on 5
"Ilya Tonkonogov - 4:1 (genius pass Dennis Ivarsson, Mário Iván)",26:42,
,34:28,penalty player - Kristers Zelčs4 on 5
Tactical points offense 5 defense 5,40:00,
,41:54,penalty player - Žanis Birkets4 on 5
,54:00,penalty player - Ringolds Naglis4 on 5
,54:16,penalty player - Pavel Biriukov3 on 5
,57:19,Tālis Audiņš - 4:2 Short passes(Miervaldis Tālavnieks)
,58:03,penalty player - Kristers Zelčs4 on 5
Pulling the goalie,58:03,
14.08 - 21:00,League 30.round,Latvijas Patriots,['team_id=18769'],1:4,['match_id=897112415'],HC Jelgava Stars,['team_id=42152']
,00:00,Tactical points offense 5 defense 5
,00:28,penalty player - Atis Zilgalvis4 on 5
Atis Ķesteris - 1:0 (genius pass Rūdolfs Gilis),04:06,
,13:00,penalty player - Edgars Miķelsons4 on 5
,15:29,penalty player - Alberts Timanovskis4 on 5
,17:08,Vasile Halip - 1:1 SH (Karl LoBianco)
,17:29,Aggressiveness +1
,20:00,Tactical points offense 5 defense 5
,21:53,penalty player - Vasile Halip4 on 5
,29:06,"Francis Taukulis - 1:2 Counter-attacks(neat pass Edgars Miķelsons, Vladimirs Znotiņš)"
penalty player - Ernests Silazieds4 on 5,30:05,
penalty player - Mārcis Bangēvičs4 on 5,36:50,
,40:00,Tactical points offense 5 defense 5
penalty player - Uvis Vankovskis4 on 5,41:01,
penalty player - Deniss Laukubriedis3 on 5,41:27,
,42:02,Ernests Beļavskis - 1:3 PP (unassisted)
penalty player - Juris Akmanis4 on 5,47:07,
,49:42,Maigonis Ušackis - 1:4 Counter-attacks(neat pass Petr Pozhnikov)
,55:21,penalty player - Vladimirs Znotiņš4 on 5
,56:15,penalty player - Cyrille Boulanger3 on 5
15.08 - 22:00,Friendly,Flying Hope,['team_id=58395'],1:9,['match_id=897276871'],HC Jelgava Stars,['team_id=42152']
,00:00,Tactical points offense 5 defense 5
penalty player - Martín Montero4 on 5,06:02,
,09:24,Francis Taukulis - 0:1 (unassisted)
,10:29,Folmer Toft - 0:2 (Dennis Ivarsson)
,12:13,"Cyrille Boulanger - 0:3 (Joshua Adams, Bohuslav Kotrba)"
,14:22,"Mário Iván - 0:4 (genius pass Ilya Tonkonogov, Dennis Ivarsson)"
,16:09,Cyrille Boulanger - 0:5 Counter-attacks(neat pass Bohuslav Kotrba)
penalty player - Ambrosino Aiello4 on 5,18:01,
,19:06,Atis Zilgalvis - 0:6 PP(genius pass Dennis Ivarsson)
,20:00,Tactical points offense 5 defense 5
penalty player - Ambrosino Aiello4 on 5,20:58,
,33:58,penalty player - Dennis Ivarsson4 on 5
,35:33,"Ernests Beļavskis - 0:7 SH(excellent pass Joshua Adams, Bohuslav Kotrba)"
,37:59,penalty player - Cyrille Boulanger4 on 5
,40:00,Tactical points offense 5 defense 5
Ivan Marinković - 1:7 Counter-attacks(genius pass Bram  Schaepherders),41:23,
penalty player - Martin Lacina4 on 5,41:59,
penalty player - Witomir Gontarz4 on 5,46:59,
,52:26,Dennis Ivarsson - 1:8 Counter-attacks(unassisted)
,56:21,Atis Zilgalvis - 1:9 (genius pass Dennis Ivarsson)
penalty player - Ambrosino Aiello4 on 5,60:00,
16.08 - 21:00,Playoff,MeemaisTeam,['team_id=43795'],3:4,['match_id=897294443'],HC Jelgava Stars,['team_id=42152']
,00:00,Tactical points offense 5 defense 5
Tactical points offense 6 defense 4,00:00,
,04:01,"Atis Zilgalvis - 0:1 (Dennis Ivarsson, Mário Iván)"
penalty player - Ľudovít Kiss4 on 5,11:59,
,16:18,Cyrille Boulanger - 0:2 (Joshua Adams)
Igors Vizulis - 1:2 (neat pass Rūdis Miezītis),17:14,
"Niks Ķirsis - 2:2 (average pass Oscar Iván Duque, Leontīns Seilis)",19:11,
,20:00,Aggressiveness +1
,20:00,Pulling the goalie
,20:00,Tactical points offense 5 defense 5
Tactical points offense 6 defense 4,20:00,
Ashton McLean - 3:2 Counter-attacks(unassisted),24:03,
,24:57,Aggressiveness +1
,28:26,Atis Zilgalvis - 3:3 Counter-attacks(Dennis Ivarsson)
penalty player - Guntars Janševičs4 on 5,29:00,
,38:59,penalty player - Juris Norītis4 on 5
Tactical points offense 4 defense 6,40:00,
,40:00,Tactical points offense 5 defense 5
,47:27,Francis Taukulis - 3:4 Short passes(Alberts Timanovskis)
penalty player - Ľudovít Kiss4 on 5,48:01,
17.08 - 21:00,Playoff,HC Jelgava Stars,['team_id=42152'],2:5,['match_id=897294447'],MeemaisTeam,['team_id=43795']
,00:00,Tactical points offense 6 defense 4
Tactical points offense 5 defense 5,00:00,
Vladimirs Znotiņš - 1:0 rebound(unassisted),05:17,
,12:04,penalty player - Ľudovít Kiss4 on 5
,20:00,Tactical points offense 6 defense 4
Tactical points offense 5 defense 5,20:00,
,25:29,Igors Vizulis - 1:1 (genius pass Flavian Beccarelli)
Aggressiveness +1,26:00,
penalty player - Dzidris Skrastiņš4 on 5,27:02,
penalty player - Andris Kraulis4 on 5,33:01,
,40:00,Tactical points offense 4 defense 6
Tactical points offense 5 defense 5,40:00,
,41:13,Jorien Mos - 1:2 (unassisted)
Pulling the goalie,41:57,
Aggressiveness +1,41:57,
,44:17,"Niks Ķirsis - 1:3 (average pass Leontīns Seilis, Oscar Iván Duque)"
,49:04,"Uldis Kalndruva - 1:4 Counter-attacks(neat pass Pertti Palmi, Ashton McLean)"
,54:00,Flavian Beccarelli - 1:5 (perfect pass Rūdis Miezītis)
Maigonis Ušackis - 2:5 (excellent pass Vladimirs Znotiņš),57:18,
18.08 - 20:00,Friendly,Pressburg Wild,['team_id=34787'],2:4,['match_id=897316941'],HC Jelgava Stars,['team_id=42152']
,00:00,Tactical points offense 5 defense 5
penalty player - Ramón Lacka4 on 5,05:52,
,19:44,penalty player - Osvalds Jākabsons4 on 5
,20:00,Tactical points offense 5 defense 5
"Frederik Lang - 1:0 Behind the net(poor pass Ľubomír Bernas, Arpád Pavlíčka)",23:14,
,25:07,Leroy Sizemore - 1:1 (Staņislavs Bullītis)
Zoltán Maščenik - 2:1 Behind the net(Vladimír Hájek),28:13,
Pulling the goalie,30:45,
penalty player - Arpád Pavlíčka4 on 5,34:42,
penalty player - Vladimír Hájek3 on 5,36:02,
,40:00,Tactical points offense 5 defense 5
,42:59,Andris Kraulis - 2:2 Counter-attacks(genius pass Alberts Timanovskis)
,45:10,"Maigonis Ušackis - 2:3 (excellent pass Leroy Sizemore, Vladimirs Znotiņš)"
,52:11,"Francis Taukulis - 2:4 Counter-attacks(perfect pass Jurģis Nagrebis, Atis Zilgalvis)"
penalty player - Ramón Lacka4 on 5,57:52,
penalty player - Lucián Zetocha3 on 5,58:50,
penalty player - Vojtech Vrba3 on 5,59:56,
19.08 - 21:00,Friendly,HC Jelgava Stars,['team_id=42152'],2:2,['match_id=897316940'],Pressburg Wild,['team_id=34787']
Tactical points offense 5 defense 5,00:00,
,02:04,penalty player - Dan Šemrák4 on 5
,02:31,penalty player - Vojtech Vrba3 on 5
,15:47,Jordán Neviďanský - 0:1 (unassisted)
,18:31,penalty player - Vojtech Vrba4 on 5
Tactical points offense 5 defense 5,20:00,
,24:33,penalty player - Albek Abzaliev4 on 5
"Vladimirs Znotiņš - 1:1 (Francis Taukulis, Edmunds Bambergs)",27:49,
,30:29,Pulling the goalie
,30:58,"Vojtech Vrba - 1:2 Behind the net(perfect pass Vladimír Hájek, Albek Abzaliev)"
Pulling the goalie,31:30,
,38:32,penalty player - Patrik Lapko4 on 5
Tactical points offense 5 defense 5,40:00,
Atis Zilgalvis - 2:2 Counter-attacks(perfect pass Jurģis Nagrebis),40:54,
20.08 - 21:00,Playoff,MeemaisTeam,['team_id=43795'],1:3,['match_id=897318969'],HC Jelgava Stars,['team_id=42152']
,00:00,Tactical points offense 5 defense 5
,15:02,Aggressiveness +1
,20:00,Tactical points offense 5 defense 5
,26:58,penalty player - Edgars Miķelsons4 on 5
,30:15,Folmer Toft - 0:1 (Mário Iván)
,40:00,Tactical points offense 5 defense 5
,42:21,"Ernests Beļavskis - 0:2 (excellent pass Joshua Adams, Bohuslav Kotrba)"
,48:15,Atis Zilgalvis - 0:3 (Dennis Ivarsson)
penalty player - Vitolds Vītoliņš4 on 5,55:02,
penalty player - Rūdis Miezītis4 on 5,59:01,
Ashton McLean - 1:3 SH(unassisted),59:04,
21.08 - 21:00,Playoff,HC Anaheim,['team_id=19579'],1:4,['match_id=897327731'],HC Jelgava Stars,['team_id=42152']
,00:00,Tactical points offense 6 defense 4
Tactical points offense 4 defense 6,00:00,
,07:38,Joshua Adams - 0:1 (Cyrille Boulanger)
,13:57,penalty player - Folmer Toft4 on 5
,19:39,penalty player - Bohuslav Kotrba4 on 5
Tactical points offense 4 defense 6,20:00,
,20:00,Tactical points offense 6 defense 5
Inesis Vilde - 1:1 Counter-attacks(unassisted),23:30,
,24:05,Aggressiveness +1
penalty player - Rolands Zālītis4 on 5,28:49,
,31:01,"Cyrille Boulanger - 1:2 Shots from blue line(neat pass Bohuslav Kotrba, Joshua Adams)"
,34:48,"Vasile Halip - 1:3 Checking(Leroy Sizemore, Karl LoBianco)"
Tactical points offense 5 defense 5,40:00,
,40:00,Tactical points offense 9 defense 0
,44:00,Dennis Ivarsson - 1:4 (unassisted)
,48:29,penalty player - Juris Norītis4 on 5
penalty player - Mārtiņš Engurs4 on 4,49:44,
22.08 - 21:00,Friendly,HC Jelgava Stars,['team_id=42152'],3:5,['match_id=897316948'],HC SHarkLV,['team_id=14295']
Tactical points offense 5 defense 5,00:00,
,01:16,Andrejs Sprungulis - 0:1 (unassisted)
,02:05,Andron Długosz - 0:2 (Kenny Harsdorff)
"Niks Silmacis - 1:2 Checking(Atis Zilgalvis, Petr Pozhnikov)",08:21,
Tactical points offense 5 defense 5,20:00,
,23:46,Raitis Zinkovs - 1:3 (neat pass Andrejs Sprungulis)
,27:46,"Joel Warkentine - 1:4 (Armands Veide, Isidor Persson)"
,38:39,"Raitis Zinkovs - 1:5 (neat pass Andrejs Sprungulis, Rasmus Bertilsson)"
Pulling the goalie,39:06,
Tactical points offense 5 defense 5,40:00,
,40:59,penalty player - Harry Löblich4 on 5
"Uvis Vakseris - 2:5 (perfect pass Joshua Adams, Osvalds Jākabsons)",43:18,
,45:01,penalty player - Armands Veide4 on 5
,45:17,penalty player - Isidor Persson3 on 5
penalty player - Dzidris Skrastiņš4 on 5,51:16,
Uvis Vakseris - 3:5 (genius pass Osvalds Jākabsons),55:44,
23.08 - 21:00,Playoff,HC Jelgava Stars,['team_id=42152'],8:3,['match_id=897327733'],HC Anaheim,['team_id=19579']
Tactical points offense 5 defense 5,00:00,
"Ernests Beļavskis - 1:0 Shots from blue line(average pass Cyrille Boulanger, Petr Pozhnikov)",01:24,
,02:15,"Edgars Ulmanis - 1:1 Behind the net(excellent pass Māris Dzērviņš, Phillipp Kittl)"
,03:59,penalty player - Miķelis Dambergs4 on 5
"Atis Zilgalvis - 2:1 Checking(poor pass Uvis Vakseris, Ilya Tonkonogov)",06:46,
,09:01,penalty player - Miķelis Dambergs4 on 5
,09:19,penalty player - Axel  Allebosch3 on 5
"Mário Iván - 3:1 PP(genius pass Dennis Ivarsson, Ilya Tonkonogov)",10:28,
Uvis Vakseris - 4:1 PP(neat pass Ernests Beļavskis),11:05,
,13:31,"Jo Öttl - 4:2 Short passes(genius pass Armands Skrastiņš, Edgars Zemturs)"
Pulling the goalie,14:06,
,18:43,penalty player - Sumiteru Hanabusa4 on 5
Tactical points offense 5 defense 5,20:00,
,22:43,penalty player - Rolands Zālītis4 on 5
"Ernests Beļavskis - 5:2 (neat pass Bohuslav Kotrba, Cyrille Boulanger)",25:38,
,30:59,penalty player - Miķelis Dambergs4 on 5
Mário Iván - 6:2 PPrebound(genius pass Vasile Halip),32:04,
"Maigonis Ušackis - 7:2 Checking(excellent pass Juris Norītis, Leroy Sizemore)",39:55,
Tactical points offense 5 defense 5,40:00,
penalty player - Cyrille Boulanger4 on 5,41:01,
"Bohuslav Kotrba - 8:2 (perfect pass Petr Pozhnikov, Ernests Beļavskis)",47:38,
,48:42,penalty player - Jo Öttl4 on 5
,50:10,penalty player - Rolands Zālītis3 on 5
,56:07,penalty player - Jānis Cipāns4 on 5
,57:20,Sumiteru Hanabusa - 8:3 SH (Hannu Kalaja)
24.08 - 22:00,Friendly,Universal Team,['team_id=4765'],7:3,['match_id=897335123'],HC Jelgava Stars,['team_id=42152']
,00:00,Tactical points offense 5 defense 5
penalty player - Nazim Geslain4 on 5,02:44,
"Marcel Barbe - 1:0 Counter-attacks(Kalin Paisiev, Máté Földesi)",05:37,
,10:15,penalty player - Uvis Vakseris4 on 5
Marcel Barbe - 2:0 PP (unassisted),11:48,
,13:51,penalty player - Edvards Feldmanis4 on 5
Eugen Kammerer - 3:0 PPrebound(genius pass Jean-Louis Offret),15:32,
,15:32,Goalie has temporarily lost his confidence in himself
,16:52,penalty player - Edgars Miķelsons4 on 5
Jean-Louis Offret - 4:0 PP(genius pass Eugen Kammerer),16:55,
Joris Meyer - 5:0 rebound(average pass Leo Simonneau),18:19,
,20:00,Tactical points offense 5 defense 5
"Alexis Menard - 6:0 Counter-attacks(Kalin Paisiev, Karim Laroche)",23:34,
Kalin Paisiev - 7:0 Counter-attacks(perfect pass Marcel Barbe),33:58,
,34:31,Pulling the goalie
penalty player - Karim Laroche4 on 5,36:54,
,39:25,"Edmunds Bambergs - 7:1 (genius pass Joshua Adams, Ernests Beļavskis)"
,40:00,Tactical points offense 5 defense 5
,42:59,penalty player - Edgars Miķelsons4 on 5
,45:08,Alberts Timanovskis - 7:2 (unassisted)
,46:48,Jurģis Nagrebis - 7:3 rebound(genius pass Ilya Tonkonogov)
25.08 - 21:00,Friendly,HC Jelgava Stars,['team_id=42152'],3:1,['match_id=897316942'],HC Foreign Basterds,['team_id=42470']
Tactical points offense 5 defense 5,00:00,
,02:21,Matthew Becker - 0:1 (Wayne Downs)
,04:02,penalty player - Lukáš Strnad4 on 5
"Vasile Halip - 1:1 (Juris Norītis, Maigonis Ušackis)",12:22,
"Maigonis Ušackis - 2:1 (excellent pass Vladimirs Znotiņš, Juris Norītis)",16:07,
Tactical points offense 5 defense 5,20:00,
,26:55,penalty player - David Horáček4 on 5
"Joshua Adams - 3:1 PP(excellent pass Niks Silmacis, Andris Kraulis)",27:29,
,27:29,Goalie has temporarily lost his confidence in himself
,30:25,Pulling the goalie
,33:26,penalty player - 4 on 5
,40:00,penalty player - Ēriks Kardišs4 on 5
Tactical points offense 5 defense 5,40:00,
,55:56,penalty player - Josh Jewell4 on 5
26.08 - 21:00,Friendly,HC Jelgava Stars,['team_id=42152'],6:0,['match_id=897324247'],HC Pilsen Lions,['team_id=29598']
Tactical points offense 5 defense 5,00:00,
"Vasile Halip - 1:0 (excellent pass Leroy Sizemore, Juris Norītis)",02:16,
penalty player - Atis Zilgalvis4 on 5,03:56,
,12:53,penalty player - Dénes Ott4 on 5
Tactical points offense 5 defense 5,20:00,
Petr Pozhnikov - 2:0 Shots from blue line(perfect pass Ernests Beļavskis),21:21,
"Petr Pozhnikov - 3:0 Shots from blue line(perfect pass Cyrille Boulanger, Ernests Beļavskis)",25:17,
Maigonis Ušackis - 4:0 (unassisted),34:11,
penalty player - Staņislavs Bullītis4 on 5,34:57,
Tactical points offense 5 defense 5,40:00,
penalty player - Juris Norītis4 on 5,45:57,
Atis Zilgalvis - 5:0 (Dennis Ivarsson),50:02,
"Vasile Halip - 6:0 (Karl LoBianco, Maigonis Ušackis)",56:20,
,56:58,penalty player - Toomas Nerro4 on 5
27.08 - 21:00,Playoff,Soda Beņķa Sildītāji,['team_id=28975'],11:3,['match_id=897340455'],HC Jelgava Stars,['team_id=42152']
,00:00,Tactical points offense 5 defense 5
"Blažej Krupka - 1:0 Counter-attacks(Asaf Verman, Ildar Savonov)",02:19,
Blažej Krupka - 2:0 Counter-attacks(genius pass Asaf Verman),07:42,
,10:05,penalty player - Uvis Vakseris4 on 5
"Andris Spītnieks - 3:0 PP (Raymond Michel, Ihnat Naskovich )",10:18,
penalty player - Eric Raymond4 on 5,12:21,
Ildar Savonov - 4:0 (neat pass Blažej Krupka),18:29,
penalty player - Raymond Michel4 on 5,19:26,
penalty player - Ihnat Naskovich 3 on 5,19:52,
,20:00,Aggressiveness +1
,20:00,Tactical points offense 5 defense 5
,20:02,Uvis Vakseris - 4:1 PP(perfect pass Jurģis Nagrebis)
"Ronald Kleinejasper - 5:1 Counter-attacks(genius pass Filip Chvojka, Gustav Lindblad)",22:36,
,22:49,Pulling the goalie
"Gundars Zikmans - 6:1 Counter-attacks(neat pass Gustav Lindblad, Filip Chvojka)",25:16,
,35:46,penalty player - Dzidris Skrastiņš4 on 5
Ihnat Naskovich  - 7:1 PP(unassisted),36:49,
,37:20,Staņislavs Bullītis - 7:2 (neat pass Edgars Miķelsons)
,38:06,Ice time distribution 65/55/45/35
penalty player - Raymond Michel4 on 5,39:45,
,40:00,Tactical points offense 5 defense 5
Blažej Krupka - 8:2 Counter-attacks(Asaf Verman),42:51,
,43:35,penalty player - Jurģis Nagrebis4 on 5
,44:28,penalty player - Ilya Tonkonogov3 on 5
"Andris Spītnieks - 9:2 Counter-attacks(neat pass Eric Raymond, Ihnat Naskovich )",46:44,
"Gundars Zikmans - 10:2 (genius pass Filip Chvojka, Ronald Kleinejasper)",50:32,
"Andris Spītnieks - 11:2 Counter-attacks(Martin Mládek, Raymond Michel)",52:20,
,53:57,penalty player - Ernests Beļavskis4 on 5
,58:18,Folmer Toft - 11:3 (unassisted)
28.08 - 21:00,Playoff,HC Jelgava Stars,['team_id=42152'],6:2,['match_id=897340456'],Soda Beņķa Sildītāji,['team_id=28975']
Tactical points offense 5 defense 5,00:00,
,08:58,penalty player - Andris Spītnieks4 on 5
penalty player - Karl LoBianco4 on 5,11:57,
penalty player - Edgars Miķelsons4 on 5,14:57,
Aggressiveness +1,15:27,
,17:58,penalty player - Atvars Plētnieks4 on 5
,18:22,penalty player - Gustav Lindblad3 on 5
Ernests Beļavskis - 1:0 PP(neat pass Bohuslav Kotrba),19:05,
Tactical points offense 5 defense 5,20:00,
,26:24,penalty player - Gustav Lindblad4 on 5
Atis Zilgalvis - 2:0 PP (Dennis Ivarsson),26:36,
,27:44,"Jurģis Velns - 2:1 Counter-attacks(genius pass Asaf Verman, Izidor Bojsa)"
,30:38,penalty player - Gustav Lindblad4 on 5
"Atis Zilgalvis - 3:1 PP(Vasile Halip, Mário Iván)",30:49,
"Joshua Adams - 4:1 Counter-attacks(excellent pass Bohuslav Kotrba, Ernests Beļavskis)",34:08,
penalty player - Mário Iván4 on 5,36:46,
Tactical points offense 5 defense 5,40:00,
,47:59,penalty player - Edgars Valters4 on 5
"Vasile Halip - 5:1 PP (Dennis Ivarsson, Ilya Tonkonogov)",48:12,
Edgars Miķelsons - 6:1 Counter-attacks(unassisted),51:25,
penalty player - Atis Zilgalvis4 on 5,52:11,
,55:38,"Raymond Michel - 6:2 Counter-attacks(perfect pass Eric Raymond, Ihnat Naskovich )"
Pulling the goalie,56:13,
penalty player - Staņislavs Bullītis4 on 5,57:15,
,60:00,penalty player - Kristijan Pujac4 on 5
